Date,Open,High,Low,Close,Adj Close,Volume,Ticker
11/22/2021,344.619995,349.670013,339.549988,339.829987,336.675293,31031100,MSFT
11/23/2021,337.049988,339.450012,333.559998,337.679993,334.545258,30427600,MSFT
11/24/2021,336.279999,338.160004,333.910004,337.910004,334.773132,21661300,MSFT
11/26/2021,334.350006,337.929993,328.119995,329.679993,326.619507,24217200,MSFT
11/29/2021,334.940002,339.029999,334.73999,336.630005,333.505005,28563500,MSFT
11/30/2021,335.320007,337.779999,328.98999,330.589996,327.521088,42885600,MSFT
12/1/2021,335.130005,339.279999,329.390015,330.079987,327.015808,33337600,MSFT
12/2/2021,330.299988,333.48999,327.799988,329.48999,326.431305,30766000,MSFT
12/3/2021,331.98999,332.700012,318.029999,323.01001,320.011444,41779300,MSFT
12/6/2021,323.950012,327.450012,319.230011,326.190002,323.161896,30032600,MSFT
12/7/2021,331.640015,335.799988,330.100006,334.920013,331.810883,31021900,MSFT
12/8/2021,335.309998,335.5,330.799988,334.970001,331.860443,24761000,MSFT
12/9/2021,334.410004,336.48999,332.119995,333.100006,330.007751,22214200,MSFT
12/10/2021,334.980011,343,334.790009,342.540009,339.360138,38095700,MSFT
12/13/2021,340.679993,343.790009,339.079987,339.399994,336.249268,28899400,MSFT
12/14/2021,333.220001,334.640015,324.109985,328.339996,325.291962,44438700,MSFT
12/15/2021,328.609985,335.190002,324.5,334.649994,331.543365,35381100,MSFT
12/16/2021,335.709991,336.76001,323.019989,324.899994,321.883911,35034800,MSFT
12/17/2021,320.880005,324.920013,317.25,323.799988,320.794098,47750300,MSFT
12/20/2021,320.049988,322.799988,317.570007,319.910004,316.940216,28326500,MSFT
12/21/2021,323.290009,327.730011,319.799988,327.290009,324.251709,24740600,MSFT
12/22/2021,328.299988,333.609985,325.75,333.200012,330.106842,24831500,MSFT
12/23/2021,332.75,336.390015,332.730011,334.690002,331.583038,19617800,MSFT
12/27/2021,335.459991,342.480011,335.429993,342.450012,339.270996,19947000,MSFT
12/28/2021,343.149994,343.809998,340.320007,341.25,338.082123,15661500,MSFT
12/29/2021,341.299988,344.299988,339.679993,341.950012,338.775604,15042000,MSFT
12/30/2021,341.910004,343.130005,338.820007,339.320007,336.170044,15994500,MSFT
12/31/2021,338.51001,339.359985,335.850006,336.320007,333.197906,18000800,MSFT
1/3/2022,335.350006,338,329.779999,334.75,331.642456,28865100,MSFT
1/4/2022,334.829987,335.200012,326.119995,329.01001,325.95575,32674300,MSFT
1/5/2022,325.859985,326.070007,315.980011,316.380005,313.443024,40054300,MSFT
1/6/2022,313.149994,318.700012,311.48999,313.880005,310.966156,39646100,MSFT
1/7/2022,314.149994,316.5,310.089996,314.040009,311.124725,32720000,MSFT
1/10/2022,309.48999,314.720001,304.690002,314.269989,311.35257,44289500,MSFT
1/11/2022,313.380005,316.609985,309.890015,314.980011,312.05603,29386800,MSFT
1/12/2022,319.670013,323.410004,317.079987,318.269989,315.31543,34372200,MSFT
1/13/2022,320.470001,320.880005,304,304.799988,301.970459,45366000,MSFT
1/14/2022,304.25,310.820007,303.75,310.200012,307.320374,39846400,MSFT
1/18/2022,304.070007,309.799988,301.73999,302.649994,299.840424,42333200,MSFT
1/19/2022,306.290009,313.910004,302.700012,303.329987,300.51413,45933900,MSFT
1/20/2022,309.070007,311.649994,301.140015,301.600006,298.800171,35380700,MSFT
1/21/2022,302.690002,304.109985,295.609985,296.029999,293.281921,57984400,MSFT
1/24/2022,292.200012,297.109985,276.049988,296.369995,293.618774,85731500,MSFT
1/25/2022,291.519989,294.98999,285.170013,288.48999,285.81192,72848600,MSFT
1/26/2022,307.98999,308.5,293.029999,296.709991,293.955597,90428900,MSFT
1/27/2022,302.660004,307.299988,297.929993,299.839996,297.056519,53481300,MSFT
1/28/2022,300.230011,308.480011,294.450012,308.26001,305.398407,49743700,MSFT
1/31/2022,308.950012,312.380005,306.369995,310.980011,308.09314,46444500,MSFT
2/1/2022,310.410004,310.630005,305.130005,308.76001,305.893738,40950400,MSFT
2/2/2022,309.630005,315.119995,308.880005,313.459991,310.550079,36636000,MSFT
2/3/2022,309.48999,311.230011,299.959991,301.25,298.453461,43730000,MSFT
2/4/2022,300.209991,308.799988,299.970001,305.940002,303.099915,35096500,MSFT
2/7/2022,306.170013,307.839996,299.899994,300.950012,298.156219,28533300,MSFT
2/8/2022,301.25,305.559998,299.950012,304.559998,301.732697,32421200,MSFT
2/9/2022,309.869995,311.929993,307.390015,311.209991,308.321014,31284700,MSFT
2/10/2022,304.040009,309.119995,300.700012,302.380005,299.572968,45386200,MSFT
2/11/2022,303.190002,304.290009,294.220001,295.040009,292.301086,39175600,MSFT
2/14/2022,293.769989,296.76001,291.350006,295,292.261475,36359500,MSFT
2/15/2022,300.01001,300.799988,297.019989,300.470001,297.680664,27058300,MSFT
2/16/2022,298.369995,300.869995,293.679993,299.5,297.333191,29982100,MSFT
2/17/2022,296.359985,296.799988,290,290.730011,288.626678,32461600,MSFT
2/18/2022,293.049988,293.859985,286.309998,287.929993,285.846893,34264000,MSFT
2/22/2022,285,291.540009,284.5,287.720001,285.638458,41736100,MSFT
2/23/2022,290.179993,291.700012,280.100006,280.269989,278.24234,37811200,MSFT
2/24/2022,272.51001,295.160004,271.519989,294.589996,292.45871,56989700,MSFT
2/25/2022,295.140015,297.630005,291.649994,297.309998,295.159088,32546700,MSFT
2/28/2022,294.309998,299.140015,293,298.790009,296.628357,34627500,MSFT
3/1/2022,296.399994,299.970001,292.149994,294.950012,292.816162,31217800,MSFT
3/2/2022,295.359985,301.470001,293.700012,300.190002,298.01825,31873000,MSFT
3/3/2022,302.890015,303.130005,294.049988,295.920013,293.779144,27314500,MSFT
3/4/2022,294.290009,295.660004,287.170013,289.859985,287.762939,32356500,MSFT
3/7/2022,288.529999,289.690002,278.529999,278.910004,276.892181,43157200,MSFT
3/8/2022,277.799988,283.959991,270,275.850006,273.854309,48159500,MSFT
3/9/2022,283.440002,289.600006,280.779999,288.5,286.412811,35204500,MSFT
3/10/2022,283.019989,286.600006,280.579987,285.589996,283.523834,30628000,MSFT
3/11/2022,287.959991,289.51001,279.429993,280.070007,278.043793,27209300,MSFT
3/14/2022,280.339996,285.399994,275.820007,276.440002,274.440063,30660700,MSFT
3/15/2022,280.350006,287.820007,278.730011,287.149994,285.072571,34245100,MSFT
3/16/2022,289.109985,294.570007,283.200012,294.390015,292.260193,37826300,MSFT
3/17/2022,293.290009,295.609985,289.369995,295.220001,293.084198,30816600,MSFT
3/18/2022,295.369995,301,292.730011,300.429993,298.25647,43390600,MSFT
3/21/2022,298.890015,300.140015,294.899994,299.160004,296.995697,28351200,MSFT
3/22/2022,299.799988,305,298.769989,304.059998,301.860229,27599700,MSFT
3/23/2022,300.51001,303.230011,297.720001,299.48999,297.323273,25715400,MSFT
3/24/2022,299.140015,304.200012,298.320007,304.100006,301.899963,24484500,MSFT
3/25/2022,305.230011,305.5,299.290009,303.679993,301.482971,22566500,MSFT
3/28/2022,304.329987,310.799988,304.329987,310.700012,308.452209,29578200,MSFT
3/29/2022,313.910004,315.820007,309.049988,315.410004,313.128143,30393400,MSFT
3/30/2022,313.76001,315.950012,311.579987,313.859985,311.589325,28163600,MSFT
3/31/2022,313.899994,315.140015,307.890015,308.309998,306.079468,33422100,MSFT
4/1/2022,309.369995,310.130005,305.540009,309.420013,307.181458,27110500,MSFT
4/4/2022,310.089996,315.109985,309.709991,314.970001,312.691284,24289600,MSFT
4/5/2022,313.269989,314.869995,309.869995,310.880005,308.63092,23156700,MSFT
4/6/2022,305.190002,307,296.709991,299.5,297.333191,40110400,MSFT
4/7/2022,296.660004,303.649994,296.350006,301.369995,299.189697,31411200,MSFT
4/8/2022,300.440002,301.119995,296.279999,296.970001,294.821533,24361900,MSFT
4/11/2022,291.790009,292.609985,285,285.26001,283.196289,34569300,MSFT
4/12/2022,289.23999,290.73999,280.48999,282.059998,280.019409,30966700,MSFT
4/13/2022,282.730011,288.579987,281.299988,287.619995,285.539185,21907200,MSFT
4/14/2022,288.089996,288.309998,279.320007,279.829987,277.805511,28221600,MSFT
4/18/2022,278.910004,282.459991,278.339996,280.519989,278.490509,20778000,MSFT
4/19/2022,279.380005,286.170013,278.410004,285.299988,283.235962,22297700,MSFT
4/20/2022,289.399994,289.700012,285.369995,286.359985,284.2883,22906700,MSFT
4/21/2022,288.579987,293.299988,280.059998,280.809998,278.778412,29454600,MSFT
4/22/2022,281.679993,283.200012,273.380005,274.029999,272.047485,29405800,MSFT
4/25/2022,273.290009,281.109985,270.769989,280.720001,278.689087,35678900,MSFT
4/26/2022,277.5,278.359985,270,270.220001,268.265045,46518400,MSFT
4/27/2022,282.100006,290.970001,279.160004,283.220001,281.171021,63477700,MSFT
4/28/2022,285.190002,290.980011,281.459991,289.630005,287.534637,33646600,MSFT
4/29/2022,288.609985,289.880005,276.5,277.519989,275.512238,37073900,MSFT
5/2/2022,277.709991,284.940002,276.220001,284.470001,282.411957,35151100,MSFT
5/3/2022,283.959991,284.130005,280.149994,281.779999,279.741425,25978600,MSFT
5/4/2022,282.589996,290.880005,276.730011,289.980011,287.882111,33599300,MSFT
5/5/2022,285.540009,286.350006,274.339996,277.350006,275.343475,43260400,MSFT
5/6/2022,274.809998,279.25,271.269989,274.730011,272.742432,37780300,MSFT
5/9/2022,270.059998,272.359985,263.320007,264.579987,262.665863,47726000,MSFT
5/10/2022,271.690002,273.75,265.070007,269.5,267.550293,39336400,MSFT
5/11/2022,265.679993,271.359985,259.299988,260.549988,258.665009,48975900,MSFT
5/12/2022,257.690002,259.880005,250.020004,255.350006,253.50264,51033800,MSFT
5/13/2022,257.350006,263.040009,255.350006,261.119995,259.230896,34925100,MSFT
5/16/2022,259.959991,265.820007,255.779999,261.5,259.608124,32550900,MSFT
5/17/2022,266.109985,268.329987,262.459991,266.820007,264.889679,28828800,MSFT
5/18/2022,263,263.600006,252.770004,254.080002,252.82933,31356000,MSFT
5/19/2022,253.899994,257.670013,251.880005,253.139999,251.893951,32692300,MSFT
5/20/2022,257.23999,258.540009,246.440002,252.559998,251.316803,39199300,MSFT
5/23/2022,255.490005,261.5,253.429993,260.649994,259.366974,33175400,MSFT
5/24/2022,257.890015,261.329987,253.5,259.619995,258.342041,29043900,MSFT
5/25/2022,258.140015,264.579987,257.130005,262.519989,261.227783,28547900,MSFT
5/26/2022,262.269989,267.109985,261.429993,265.899994,264.591125,25002100,MSFT
5/27/2022,268.480011,273.339996,267.559998,273.23999,271.894989,26910800,MSFT
5/31/2022,272.529999,274.769989,268.929993,271.869995,270.531769,37827700,MSFT
6/1/2022,275.200012,277.690002,270.040009,272.420013,271.079041,25292200,MSFT
6/2/2022,264.450012,274.649994,261.600006,274.579987,273.228394,44008200,MSFT
6/3/2022,270.309998,273.450012,268.410004,270.019989,268.690857,28059000,MSFT
6/6/2022,272.059998,274.179993,267.220001,268.75,267.427094,22400300,MSFT
6/7/2022,266.640015,273.130005,265.940002,272.5,271.158661,22860700,MSFT
6/8/2022,271.709991,273,269.609985,270.410004,269.078949,17372300,MSFT
6/9/2022,267.779999,272.709991,264.630005,264.790009,263.486633,26439700,MSFT
6/10/2022,260.579987,260.579987,252.529999,252.990005,251.74469,31422800,MSFT
6/13/2022,245.110001,249.020004,241.529999,242.259995,241.067505,46135800,MSFT
6/14/2022,243.860001,245.740005,241.509995,244.490005,243.28653,28651500,MSFT
6/15/2022,248.309998,255.300003,246.419998,251.759995,250.520737,33111700,MSFT
6/16/2022,245.979996,247.419998,243.020004,244.970001,243.76416,33169200,MSFT
6/17/2022,244.699997,250.5,244.029999,247.649994,246.430969,43084800,MSFT
6/21/2022,250.259995,254.75,249.509995,253.740005,252.490997,29928300,MSFT
6/22/2022,251.889999,257.170013,250.369995,253.130005,251.884003,25939900,MSFT
6/23/2022,255.570007,259.369995,253.630005,258.859985,257.585785,25861400,MSFT
6/24/2022,261.809998,267.980011,261.720001,267.700012,266.382294,33923200,MSFT
6/27/2022,268.209991,268.299988,263.279999,264.890015,263.586121,24615100,MSFT
6/28/2022,263.980011,266.910004,256.320007,256.480011,255.217514,27295500,MSFT
6/29/2022,257.589996,261.970001,255.759995,260.26001,258.978912,20069800,MSFT
6/30/2022,257.049988,259.529999,252.899994,256.829987,255.565781,31730900,MSFT
7/1/2022,256.390015,259.769989,254.610001,259.579987,258.302216,22837700,MSFT
7/5/2022,256.160004,262.980011,254.740005,262.850006,261.556152,22941000,MSFT
7/6/2022,263.75,267.98999,262.399994,266.209991,264.899597,23824400,MSFT
7/7/2022,265.119995,269.059998,265.019989,268.399994,267.078827,20859900,MSFT
7/8/2022,264.790009,268.100006,263.290009,267.660004,266.342468,19658800,MSFT
7/11/2022,265.649994,266.529999,262.179993,264.51001,263.207977,19455200,MSFT
7/12/2022,265.880005,265.940002,252.039993,253.669998,252.421326,35868500,MSFT
7/13/2022,250.190002,253.550003,248.110001,252.720001,251.476013,29497400,MSFT
7/14/2022,250.570007,255.139999,245.940002,254.080002,252.82933,25102800,MSFT
7/15/2022,255.720001,260.369995,254.770004,256.720001,255.456314,29774100,MSFT
7/18/2022,259.75,260.839996,253.300003,254.25,252.998474,20975000,MSFT
7/19/2022,257.579987,259.720001,253.679993,259.529999,258.252502,25012600,MSFT
7/20/2022,259.899994,264.869995,258.910004,262.269989,260.979004,22788300,MSFT
7/21/2022,259.790009,264.890015,257.029999,264.839996,263.536346,22404700,MSFT
7/22/2022,265.23999,265.329987,259.070007,260.359985,259.0784,21881300,MSFT
7/25/2022,261,261.5,256.809998,258.829987,257.555908,21056000,MSFT
7/26/2022,259.859985,259.880005,249.570007,251.899994,250.660034,39348000,MSFT
7/27/2022,261.160004,270.049988,258.850006,268.73999,267.417145,45994000,MSFT
7/28/2022,269.75,277.839996,267.869995,276.410004,275.049408,33459300,MSFT
7/29/2022,277.700012,282,276.630005,280.73999,279.358093,32152800,MSFT
8/1/2022,277.820007,281.279999,275.839996,278.01001,276.641541,21539600,MSFT
8/2/2022,276,277.890015,272.380005,274.820007,273.467224,22754200,MSFT
8/3/2022,276.76001,283.5,276.609985,282.470001,281.079559,23518900,MSFT
8/4/2022,281.799988,283.799988,280.170013,283.649994,282.253754,18098700,MSFT
8/5/2022,279.149994,283.649994,278.679993,282.910004,281.517395,16774600,MSFT
8/8/2022,284.049988,285.920013,279.320007,280.320007,278.940155,18739200,MSFT
8/9/2022,279.640015,283.079987,277.609985,282.299988,280.9104,23405200,MSFT
8/10/2022,288.170013,289.809998,286.940002,289.160004,287.736633,24687800,MSFT
8/11/2022,290.850006,291.209991,286.51001,287.019989,285.607147,20065900,MSFT
8/12/2022,288.480011,291.910004,286.940002,291.910004,290.473114,22619700,MSFT
8/15/2022,291,294.179993,290.109985,293.470001,292.025452,18085700,MSFT
8/16/2022,291.98999,294.040009,290.420013,292.709991,291.269165,18102900,MSFT
8/17/2022,289.73999,293.350006,289.470001,291.320007,290.501343,18253400,MSFT
8/18/2022,290.190002,291.910004,289.079987,290.170013,289.354553,17186200,MSFT
8/19/2022,288.899994,289.25,285.559998,286.149994,285.345856,20570000,MSFT
8/22/2022,282.079987,282.459991,277.220001,277.75,276.969452,25061100,MSFT
8/23/2022,276.440002,278.859985,275.399994,276.440002,275.663147,17527400,MSFT
8/24/2022,275.410004,277.230011,275.109985,275.790009,275.014984,18137000,MSFT
8/25/2022,277.329987,279.019989,274.519989,278.850006,278.066376,16583400,MSFT
8/26/2022,279.079987,280.339996,267.980011,268.089996,267.336609,27549300,MSFT
8/29/2022,265.850006,267.399994,263.850006,265.230011,264.48465,20338500,MSFT
8/30/2022,266.670013,267.049988,260.660004,262.970001,262.230988,22767100,MSFT
8/31/2022,265.390015,267.109985,261.329987,261.470001,260.735199,24791800,MSFT
9/1/2022,258.869995,260.890015,255.410004,260.399994,259.668213,23263400,MSFT
9/2/2022,261.700012,264.73999,254.470001,256.059998,255.340408,22855400,MSFT
9/6/2022,256.200012,257.829987,251.940002,253.25,252.5383,21328200,MSFT
9/7/2022,254.699997,258.829987,253.220001,258.089996,257.364716,24126700,MSFT
9/8/2022,257.51001,260.429993,254.789993,258.519989,257.793488,20319900,MSFT
9/9/2022,260.5,265.230011,260.290009,264.459991,263.716797,22084700,MSFT
9/12/2022,265.779999,267.450012,265.160004,266.649994,265.900635,18747700,MSFT
9/13/2022,258.839996,260.399994,251.589996,251.990005,251.28186,33353300,MSFT
9/14/2022,253.529999,254.229996,249.860001,252.220001,251.5112,23913000,MSFT
9/15/2022,249.770004,251.399994,244.020004,245.380005,244.69043,31530900,MSFT
9/16/2022,244.259995,245.300003,242.059998,244.740005,244.052231,39791800,MSFT
9/19/2022,242.470001,245.139999,240.850006,244.520004,243.83284,26826900,MSFT
9/20/2022,242.070007,243.509995,239.639999,242.449997,241.768661,26660300,MSFT
9/21/2022,244.270004,247.660004,238.899994,238.949997,238.278488,28625600,MSFT
9/22/2022,237.869995,243.860001,237.570007,240.979996,240.30278,31061200,MSFT
9/23/2022,239.539993,241.130005,235.199997,237.919998,237.251389,34176000,MSFT
9/26/2022,237.050003,241.449997,236.899994,237.449997,236.7827,27694200,MSFT
9/27/2022,239.979996,241.800003,234.5,236.410004,235.745636,27018700,MSFT
9/28/2022,236.809998,242.330002,234.729996,241.070007,240.392548,29029700,MSFT
9/29/2022,238.889999,239.949997,234.410004,237.5,236.832565,27484200,MSFT
9/30/2022,238.289993,240.539993,232.729996,232.899994,232.245483,35694800,MSFT
10/3/2022,235.410004,241.610001,234.660004,240.740005,240.063461,28880400,MSFT
10/4/2022,245.089996,250.360001,244.979996,248.880005,248.180588,34888400,MSFT
10/5/2022,245.990005,250.580002,244.100006,249.199997,248.49968,20347100,MSFT
10/6/2022,247.929993,250.339996,246.080002,246.789993,246.096451,20239900,MSFT
10/7/2022,240.899994,241.320007,233.169998,234.240005,233.581741,37769600,MSFT
10/10/2022,233.050003,234.559998,226.729996,229.25,228.605759,29743600,MSFT
10/11/2022,227.619995,229.059998,224.110001,225.410004,224.77655,30474000,MSFT
10/12/2022,225.399994,227.860001,223.960007,225.75,225.115585,21903900,MSFT
10/13/2022,219.850006,236.100006,219.130005,234.240005,233.581741,42551800,MSFT
10/14/2022,235.539993,237.240005,228.339996,228.559998,227.917694,30198600,MSFT
10/17/2022,235.820007,238.960007,235.139999,237.529999,236.862488,28142300,MSFT
10/18/2022,243.240005,243.929993,235.369995,238.5,237.829758,26329600,MSFT
10/19/2022,237.039993,239.610001,234.289993,236.479996,235.81543,19985700,MSFT
10/20/2022,235.770004,241.309998,234.869995,236.149994,235.486359,21811000,MSFT
10/21/2022,234.740005,243,234.5,242.119995,241.439575,26299700,MSFT
10/24/2022,243.759995,247.839996,241.300003,247.25,246.555176,24911200,MSFT
10/25/2022,247.259995,251.039993,245.830002,250.660004,249.955582,34775500,MSFT
10/26/2022,231.169998,238.300003,230.059998,231.320007,230.669937,82543200,MSFT
10/27/2022,231.039993,233.690002,225.779999,226.75,226.112778,40424600,MSFT
10/28/2022,226.240005,236.600006,226.050003,235.869995,235.207138,40647700,MSFT
10/31/2022,233.759995,234.919998,231.149994,232.130005,231.477661,28357300,MSFT
11/1/2022,234.600006,235.740005,227.330002,228.169998,227.528793,30592300,MSFT
11/2/2022,229.460007,231.300003,220.039993,220.100006,219.481476,38407000,MSFT
11/3/2022,220.089996,220.410004,213.979996,214.25,213.647903,36633900,MSFT
11/4/2022,217.550003,221.589996,213.429993,221.389999,220.767838,36789100,MSFT
11/7/2022,221.990005,228.410004,221.279999,227.869995,227.22963,33498000,MSFT
11/8/2022,228.699997,231.649994,225.839996,228.869995,228.226822,28192500,MSFT
11/9/2022,227.369995,228.630005,224.330002,224.509995,223.879074,27852900,MSFT
11/10/2022,235.429993,243.330002,235,242.979996,242.297165,46268000,MSFT
11/11/2022,242.990005,247.990005,241.929993,247.110001,246.415558,34620200,MSFT
11/14/2022,241.990005,243.910004,239.210007,241.550003,240.871185,31123300,MSFT
11/15/2022,245.660004,247,240.029999,241.970001,241.290009,31390100,MSFT
11/16/2022,242.789993,243.800003,240.419998,241.729996,241.729996,24093300,MSFT
11/17/2022,237.779999,243.25,237.630005,241.679993,241.679993,23123500,MSFT
11/18/2022,243.509995,243.740005,239.029999,241.220001,241.220001,27613500,MSFT
11/21/2022,241.429993,244.669998,241.190002,242.050003,242.050003,26394700,MSFT
11/22/2022,243.589996,245.309998,240.710007,245.029999,245.029999,19665700,MSFT
11/23/2022,245.110001,248.279999,244.270004,247.580002,247.580002,19508500,MSFT
11/25/2022,247.309998,248.699997,246.729996,247.490005,247.490005,9200800,MSFT
11/28/2022,246.080002,246.649994,240.800003,241.759995,241.759995,24778200,MSFT
11/29/2022,241.399994,242.789993,238.210007,240.330002,240.330002,17956300,MSFT
11/30/2022,240.570007,255.330002,239.860001,255.139999,255.139999,47553800,MSFT
12/1/2022,253.869995,256.119995,250.919998,254.690002,254.690002,26041500,MSFT
12/2/2022,249.820007,256.059998,249.690002,255.020004,255.020004,21522800,MSFT
12/5/2022,252.009995,253.820007,248.059998,250.199997,250.199997,23435300,MSFT
12/6/2022,250.820007,251.860001,243.779999,245.119995,245.119995,22463700,MSFT
12/7/2022,244.830002,246.160004,242.210007,244.369995,244.369995,20481500,MSFT
12/8/2022,244.839996,248.740005,243.059998,247.399994,247.399994,22611800,MSFT
12/9/2022,244.699997,248.309998,244.160004,245.419998,245.419998,20607100,MSFT
12/12/2022,247.449997,252.539993,247.169998,252.509995,252.509995,30665100,MSFT
12/13/2022,261.690002,263.920013,253.070007,256.920013,256.920013,42196900,MSFT
12/14/2022,257.130005,262.589996,254.309998,257.220001,257.220001,35410900,MSFT
12/15/2022,253.720001,254.199997,247.339996,249.009995,249.009995,35560400,MSFT
12/16/2022,248.550003,249.839996,243.509995,244.690002,244.690002,86088100,MSFT
12/18/2017,48.43,48.849998,47.68,47.709999,43.918964,25156800,ORCL
12/19/2017,47.959999,48.349998,47.740002,47.82,44.020222,28664300,ORCL
12/20/2017,47.880001,48.049999,47.790001,47.900002,44.093868,11432200,ORCL
12/21/2017,48.110001,48.110001,47.23,47.279999,43.523136,18396800,ORCL
12/22/2017,47.169998,47.400002,47.099998,47.360001,43.596779,11197300,ORCL
12/26/2017,47.369999,47.580002,47.25,47.43,43.661213,7650200,ORCL
12/27/2017,47.25,47.470001,47.150002,47.380001,43.615185,8132200,ORCL
12/28/2017,47.299999,47.549999,47.299999,47.52,43.744064,7777600,ORCL
12/29/2017,47.529999,47.880001,47.279999,47.279999,43.523136,9750000,ORCL
1/2/2018,47.57,47.799999,46.169998,46.630001,42.924778,25380000,ORCL
1/3/2018,47.529999,48.07,47.439999,47.709999,43.918964,24165000,ORCL
1/4/2018,47.990002,48.189999,47.720001,48.18,44.35162,19815100,ORCL
1/5/2018,48.419998,48.630001,48.279999,48.470001,44.61858,14496400,ORCL
1/8/2018,48.299999,49.07,47.939999,48.98,45.088051,15075000,ORCL
1/9/2018,49.25,49.360001,48.919998,49.060001,45.337563,14153700,ORCL
1/10/2018,48.860001,49.27,48.580002,48.799999,45.097294,13476600,ORCL
1/11/2018,48.869999,49.02,48.439999,48.950001,45.23592,11687800,ORCL
1/12/2018,49.18,49.830002,49.060001,49.509998,45.753426,15978200,ORCL
1/16/2018,49.849998,50.060001,49.439999,49.59,45.827351,17152600,ORCL
1/17/2018,49.91,50.290001,49.849998,50.27,46.455757,23183100,ORCL
1/18/2018,50.189999,50.68,50.099998,50.23,46.418804,17119200,ORCL
1/19/2018,50.5,50.599998,50.27,50.580002,46.742252,14011500,ORCL
1/22/2018,50.43,50.740002,50.27,50.709999,46.862373,16840000,ORCL
1/23/2018,50.75,51.27,50.57,51.119999,47.241264,14141400,ORCL
1/24/2018,51.360001,52,51.209999,51.450001,47.546223,17205600,ORCL
1/25/2018,51.540001,52.049999,51.540001,51.599998,47.684845,13904300,ORCL
1/26/2018,51.860001,52.75,51.759998,52.75,48.747585,14909200,ORCL
1/29/2018,52.669998,52.790001,51.880001,51.939999,47.999046,12234900,ORCL
1/30/2018,51.740002,51.990002,50.75,50.959999,47.093399,16863500,ORCL
1/31/2018,50.860001,51.849998,50.860001,51.59,47.675602,16806800,ORCL
2/1/2018,51.360001,51.98,51.259998,51.630001,47.71257,11674100,ORCL
2/2/2018,51.25,51.41,50.040001,50.130001,46.32637,17562200,ORCL
2/5/2018,50.040001,50.700001,48.060001,48.09,44.441162,19725800,ORCL
2/6/2018,47.330002,49.509998,46.810001,49.400002,45.651779,25921200,ORCL
2/7/2018,49.200001,49.849998,48.82,48.869999,45.161991,15138000,ORCL
2/8/2018,49.09,49.119999,46.810001,46.84,43.286018,21255400,ORCL
2/9/2018,47.580002,48.150002,45.919998,47.73,44.108479,23191000,ORCL
2/12/2018,48.220001,48.490002,47.720001,48.150002,44.496616,16261600,ORCL
2/13/2018,48.009998,48.68,47.77,48.490002,44.810822,12633100,ORCL
2/14/2018,48.189999,49.52,48.139999,49.450001,45.697968,14271400,ORCL
2/15/2018,49.700001,50.689999,49.43,50.639999,46.79768,14132500,ORCL
2/16/2018,50.549999,51.139999,50.490002,50.709999,46.862373,11098800,ORCL
2/20/2018,50.200001,50.310001,49.66,49.889999,46.104595,14144900,ORCL
2/21/2018,49.869999,50.34,49.43,49.43,45.679497,13050800,ORCL
2/22/2018,49.59,50.060001,49.41,49.59,45.827351,9513200,ORCL
2/23/2018,49.790001,50.57,49.619999,50.5,46.668308,8866800,ORCL
2/26/2018,50.59,51.259998,50.5,51.169998,47.287476,12956000,ORCL
2/27/2018,51.07,51.400002,50.540001,50.73,46.880856,14339600,ORCL
2/28/2018,51.060001,51.5,50.669998,50.669998,46.825409,14947900,ORCL
3/1/2018,50.959999,50.959999,49.419998,49.709999,45.938244,16539800,ORCL
3/2/2018,49.330002,50.400002,49.16,50.32,46.501965,17291000,ORCL
3/5/2018,49.900002,51.490002,49.849998,51.290001,47.398361,18771500,ORCL
3/6/2018,51.560001,51.790001,51.220001,51.5,47.59243,13907100,ORCL
3/7/2018,51.060001,51.810001,51.029999,51.720001,47.795746,11727300,ORCL
3/8/2018,51.939999,52.16,51.470001,52.130001,48.174633,15864400,ORCL
3/9/2018,52.349998,53,52.200001,52.970001,48.950893,16218600,ORCL
3/12/2018,52.98,53.439999,52.669998,52.900002,48.886211,14108400,ORCL
3/13/2018,53.240002,53.48,52.34,52.580002,48.590492,12864400,ORCL
3/14/2018,52.880001,53.150002,52.18,52.32,48.350212,10885500,ORCL
3/15/2018,52.220001,52.669998,52.110001,52.369999,48.396427,14155200,ORCL
3/16/2018,52.400002,52.689999,52.25,52.27,48.304008,21011500,ORCL
3/19/2018,52.43,52.580002,51.509998,51.950001,48.008289,25777400,ORCL
3/20/2018,46.799999,47.75,46.43,47.049999,43.480072,68601000,ORCL
3/21/2018,47.290001,48.060001,47.009998,47.02,43.452351,34597700,ORCL
3/22/2018,46.720001,47.02,45.73,45.889999,42.408089,25610100,ORCL
3/23/2018,45.98,46.279999,44.759998,44.790001,41.391556,21398900,ORCL
3/26/2018,45.549999,46.639999,45.389999,46.48,42.953327,20754800,ORCL
3/27/2018,46.630001,46.82,45,45.380001,41.93679,18925300,ORCL
3/28/2018,45.279999,45.360001,44.509998,44.98,41.567135,22156900,ORCL
3/29/2018,45.310001,46.290001,45.009998,45.75,42.278713,14256400,ORCL
4/2/2018,45.650002,45.849998,44.419998,45.009998,41.594856,15343300,ORCL
4/3/2018,45.330002,45.330002,44.290001,44.889999,41.483967,15734600,ORCL
4/4/2018,44.07,45.619999,44.040001,45.509998,42.056919,18505900,ORCL
4/5/2018,45.73,46.18,45.549999,45.959999,42.472782,12313000,ORCL
4/6/2018,45.509998,45.75,44.599998,44.830002,41.428524,13893600,ORCL
